Чтение Mongo,_read_mongo,0.0017390251159667969,1
Чтение Mongo,_read_mongo,0.0007526874542236328,2
Чтение Mongo,_read_mongo,0.0011167526245117188,4
Чтение Mongo,_read_mongo,0.003844022750854492,127
Чтение Mongo,_read_mongo,0.0009274482727050781,129
Чтение Mongo,_read_mongo,0.001032114028930664,222
Чтение Mongo,_read_mongo,0.0008945465087890625,419
Чтение Mongo,_read_mongo,0.0008356571197509766,480
Чтение Mongo,_read_mongo,0.0010178089141845703,566
Чтение Mongo,_read_mongo,0.001756429672241211,623
Чтение Mongo,_read_mongo,0.019779205322265625,1064
Чтение Mongo,_read_mongo,0.027357816696166992,1470
Чтение Mongo,_read_mongo,0.033518075942993164,2067
Чтение Mongo,_read_mongo,0.03894853591918945,2658
Чтение Mongo,_read_mongo,0.02306675910949707,3086
Чтение Mongo,_read_mongo,0.026225566864013672,3475
Чтение Mongo,_read_mongo,0.042762041091918945,4180
Чтение Mongo,_read_mongo,0.054151058197021484,4886
Чтение Mongo,_read_mongo,0.04667234420776367,5569
Чтение Mongo,_read_mongo,0.07718992233276367,6672
Чтение Mongo,_read_mongo,0.06408071517944336,7587
Чтение Mongo,_read_mongo,0.06943321228027344,8616
Чтение Mongo,_read_mongo,0.13160443305969238,10374
Чтение Mongo,_read_mongo,0.10758781433105469,11767
Чтение Mongo,_read_mongo,0.13050127029418945,13608
Чтение Mongo,_read_mongo,0.04387497901916504,14241
Чтение Mongo,_read_mongo,0.12447857856750488,15909
Чтение Mongo,_read_mongo,0.023174762725830078,16278
Чтение Mongo,_read_mongo,0.020004987716674805,16694
Чтение Mongo,_read_mongo,0.05688834190368652,17594
Чтение Mongo,_read_mongo,0.018471717834472656,17940
Чтение Mongo,_read_mongo,0.01369333267211914,18170
Чтение Mongo,_read_mongo,0.019287824630737305,18517
Чтение Mongo,_read_mongo,0.0231783390045166,18966
Чтение Mongo,_read_mongo,0.011916637420654297,19253
Чтение Mongo,_read_mongo,0.016013145446777344,19412
Чтение Mongo,_read_mongo,0.020729541778564453,19694
Чтение Mongo,_read_mongo,0.012124061584472656,19930
Чтение Mongo,_read_mongo,0.011794328689575195,20087
Чтение Mongo,_read_mongo,0.011336088180541992,20355
Чтение Mongo,_read_mongo,0.011392354965209961,20563
Чтение Mongo,_read_mongo,0.012198209762573242,20922
Чтение Mongo,_read_mongo,0.012850522994995117,21063
Чтение Mongo,_read_mongo,0.01174473762512207,21285
Чтение Mongo,_read_mongo,0.022693872451782227,21602
Чтение Mongo,_read_mongo,0.024286985397338867,22001
Чтение Mongo,_read_mongo,0.011915445327758789,22204
Чтение Mongo,_read_mongo,0.024381637573242188,22534
Чтение Mongo,_read_mongo,0.02680230140686035,22929
Чтение Mongo,_read_mongo,0.012122631072998047,23118
Чтение Mongo,_read_mongo,0.018132925033569336,23335
Чтение Mongo,_read_mongo,0.012322664260864258,23631
Чтение Mongo,_read_mongo,0.01976943016052246,23945
Чтение Mongo,_read_mongo,0.01262354850769043,24055
Чтение Mongo,_read_mongo,0.030756235122680664,24496
Чтение Mongo,_read_mongo,0.011994123458862305,24634
Чтение Mongo,_read_mongo,0.012794017791748047,24921
Чтение Mongo,_read_mongo,0.013020515441894531,25140
Чтение Mongo,_read_mongo,0.020153045654296875,25500
Чтение Mongo,_read_mongo,0.011270523071289062,25786
Чтение Mongo,_read_mongo,0.012722253799438477,25887
Чтение Mongo,_read_mongo,0.02158975601196289,26109
Чтение Mongo,_read_mongo,0.012322425842285156,26363
Чтение Mongo,_read_mongo,0.015442609786987305,26559
Чтение Mongo,_read_mongo,0.012502431869506836,26750
Чтение Mongo,_read_mongo,0.011803388595581055,26979
Чтение Mongo,_read_mongo,0.015269041061401367,27181
Чтение Mongo,_read_mongo,0.012339591979980469,27388
Чтение Mongo,_read_mongo,0.01130366325378418,27662
Чтение Mongo,_read_mongo,0.01664257049560547,27846
Чтение Mongo,_read_mongo,0.012298107147216797,28074
Чтение Mongo,_read_mongo,0.016097068786621094,28357
Чтение Mongo,_read_mongo,0.01627802848815918,28648
Чтение Mongo,_read_mongo,0.01704549789428711,28893
Чтение Mongo,_read_mongo,0.012631893157958984,29135
Чтение Mongo,_read_mongo,0.012635231018066406,29313
Чтение Mongo,_read_mongo,0.01456141471862793,29520
Чтение Mongo,_read_mongo,0.012317895889282227,29671
Чтение Mongo,_read_mongo,0.011838436126708984,29989
Чтение Mongo,_read_mongo,0.012060403823852539,30157
Чтение Mongo,_read_mongo,0.01818704605102539,30442
Чтение Mongo,_read_mongo,0.018257856369018555,30730
Чтение Mongo,_read_mongo,0.012740373611450195,30912
Чтение Mongo,_read_mongo,0.011851072311401367,31241
Чтение Mongo,_read_mongo,0.011654376983642578,31355
Чтение Mongo,_read_mongo,0.028354406356811523,31763
Чтение Mongo,_read_mongo,0.012475728988647461,32046
Чтение Mongo,_read_mongo,0.02005481719970703,32296
Чтение Mongo,_read_mongo,0.01374673843383789,32607
Чтение Mongo,_read_mongo,0.02141737937927246,32967
Чтение Mongo,_read_mongo,0.0115966796875,33106
Чтение Mongo,_read_mongo,0.012058496475219727,33363
Чтение Mongo,_read_mongo,0.01211094856262207,33547
Чтение Mongo,_read_mongo,0.021771669387817383,33784
Чтение Mongo,_read_mongo,0.02258443832397461,34204
Чтение Mongo,_read_mongo,0.01608729362487793,34369
Чтение Mongo,_read_mongo,0.020894765853881836,34567
Чтение Mongo,_read_mongo,0.012102603912353516,34771
Чтение Mongo,_read_mongo,0.012205839157104492,34897
Чтение Mongo,_read_mongo,0.012548208236694336,35053
Чтение Mongo,_read_mongo,0.02225470542907715,35307
Чтение Mongo,_read_mongo,0.012977361679077148,35476
Чтение Mongo,_read_mongo,0.011909723281860352,35790
Чтение Mongo,_read_mongo,0.011528968811035156,35876
Чтение Mongo,_read_mongo,0.013909339904785156,36072
Чтение Mongo,_read_mongo,0.012083768844604492,36321
Чтение Mongo,_read_mongo,0.011864662170410156,36497
Чтение Mongo,_read_mongo,0.02409195899963379,36843
Чтение Mongo,_read_mongo,0.02430438995361328,37197
Чтение Mongo,_read_mongo,0.02133345603942871,37498
Чтение Mongo,_read_mongo,0.01586604118347168,37678
Чтение Mongo,_read_mongo,0.011691093444824219,37900
Чтение Mongo,_read_mongo,0.012269735336303711,38090
Чтение Mongo,_read_mongo,0.011858224868774414,38205
Чтение Mongo,_read_mongo,0.012201070785522461,38353
Чтение Mongo,_read_mongo,0.01704096794128418,38619
Чтение Mongo,_read_mongo,0.018335580825805664,38902
Чтение Mongo,_read_mongo,0.01229405403137207,39191
Чтение Mongo,_read_mongo,0.011483907699584961,39440
Чтение Mongo,_read_mongo,0.014265060424804688,39674
Чтение Mongo,_read_mongo,0.01200723648071289,39874
Чтение Mongo,_read_mongo,0.011775970458984375,40041
Чтение Mongo,_read_mongo,0.011688232421875,40191
Чтение Mongo,_read_mongo,0.01455068588256836,40521
Чтение Mongo,_read_mongo,0.024607181549072266,40880
Чтение Mongo,_read_mongo,0.01283407211303711,41207
Чтение Mongo,_read_mongo,0.01537179946899414,41526
Чтение Mongo,_read_mongo,0.012012481689453125,41736
Чтение Mongo,_read_mongo,0.018860578536987305,41990
Чтение Mongo,_read_mongo,0.015491485595703125,42466
Чтение Mongo,_read_mongo,0.015752315521240234,42622
Чтение Mongo,_read_mongo,0.01138925552368164,42863
Чтение Mongo,_read_mongo,0.01584458351135254,43194
Чтение Mongo,_read_mongo,0.011725664138793945,43406
Чтение Mongo,_read_mongo,0.016308307647705078,43642
Чтение Mongo,_read_mongo,0.018975496292114258,44007
Чтение Mongo,_read_mongo,0.016030550003051758,44197
Чтение Mongo,_read_mongo,0.016893625259399414,44529
Чтение Mongo,_read_mongo,0.012455463409423828,44729
Чтение Mongo,_read_mongo,0.011803388595581055,44940
Чтение Mongo,_read_mongo,0.018456220626831055,45239
Чтение Mongo,_read_mongo,0.01662135124206543,45534
Чтение Mongo,_read_mongo,0.01633739471435547,45827
Чтение Mongo,_read_mongo,0.0171048641204834,46068
Чтение Mongo,_read_mongo,0.011831521987915039,46216
Чтение Mongo,_read_mongo,0.011940717697143555,46322
Чтение Mongo,_read_mongo,0.014269351959228516,46581
Чтение Mongo,_read_mongo,0.012052297592163086,46812
Чтение Mongo,_read_mongo,0.018346786499023438,47113
Чтение Mongo,_read_mongo,0.01211857795715332,47318
Чтение Mongo,_read_mongo,0.019561767578125,47740
Чтение Mongo,_read_mongo,0.014756917953491211,47964
Чтение Mongo,_read_mongo,0.011332273483276367,48171
Чтение Mongo,_read_mongo,0.011600971221923828,48314
Чтение Mongo,_read_mongo,0.011772632598876953,48544
Чтение Mongo,_read_mongo,0.021502256393432617,48752
Чтение Mongo,_read_mongo,0.012865066528320312,49015
Чтение Mongo,_read_mongo,0.01883077621459961,49353
Чтение Mongo,_read_mongo,0.012140512466430664,49492
Чтение Mongo,_read_mongo,0.01257634162902832,49779
Чтение Mongo,_read_mongo,0.020033836364746094,50157
Чтение Mongo,_read_mongo,0.012033462524414062,50502
Чтение Mongo,_read_mongo,0.011792182922363281,50755
Чтение Mongo,_read_mongo,0.012191295623779297,51081
Чтение Mongo,_read_mongo,0.011481046676635742,51218
Чтение Mongo,_read_mongo,0.0242612361907959,51579
Чтение Mongo,_read_mongo,0.01772451400756836,51940
Чтение Mongo,_read_mongo,0.012511253356933594,52177
Чтение Mongo,_read_mongo,0.019757509231567383,52617
Чтение Mongo,_read_mongo,0.014190435409545898,52835
Чтение Mongo,_read_mongo,0.01258540153503418,53021
Чтение Mongo,_read_mongo,0.02155613899230957,53355
Чтение Mongo,_read_mongo,0.014577388763427734,53598
